Dates,ABI BB Equity,AD NA Equity,ADS GY Equity,AI FP Equity,AIR FP Equity,ALV GY Equity,AMS SQ Equity,ASML NA Equity,BAS GY Equity,BAYN GY Equity,BBVA SQ Equity,BMW GY Equity,BN FP Equity,BNP FP Equity,CRH ID Equity,CS FP Equity,DAI GY Equity,DG FP Equity,DPW GY Equity,DTE GY Equity,EL FP Equity,ENEL IM Equity,ENGI FP Equity,ENI IM Equity,FP FP Equity,FRE GY Equity,GLE FP Equity,IBE SQ Equity,INGA NA Equity,ISP IM Equity,ITX SQ Equity,KER FP Equity,LIN GY Equity,MC FP Equity,MUV2 GY Equity,NOKIA FH Equity,OR FP Equity,ORA FP Equity,PHIA NA Equity,SAF FP Equity,SAN FP Equity,SAN SQ Equity,SAP GY Equity,SIE GY Equity,SU FP Equity,TEF SQ Equity,UNA NA Equity,URW NA Equity,VIV FP Equity,VOW3 GY Equity
6/30/2009,25.74,9.4201,27.1,44.6689,11.51,65.63,#N/A N/A,15.41,28.33,37.612,8.589,26.84,35.18,44.9501,16.3,13.0831,25.78,31.985,9.285,8.4,33.98,3.47,26.54,16.85,38.48,11.123,36.855,5.78,5.5072,2.1524,6.834,53.21,#N/A N/A,49.03,96.19,10.44,53.28,16.16,13.125,9.4,41.87,8.4192,28.67,47.638,27.15,15.9374,17.04,106.16,16.4855,49.46
7/31/2009,27.92,9.1842,29.65,50.2602,13.38,69.2,#N/A N/A,18.37,35.16,42.375,11.0677,32.43,37.645,49.7124,16.75,14.4901,32.47,35.71,11.105,8.99,38.9,3.8125,26.805,16.33,38.91,11.5,42.6982,6.02,6.9094,2.4502,7.548,71.55,#N/A N/A,57.04,106.09,9.34,60.81,17.51,16,10.85,45.96,9.9929,33,54.266,31.87,17.2573,19.345,122.6,17.4435,54.659
8/31/2009,30.12,9.4052,32.86,51.0766,14.46,80.62,#N/A N/A,19.135,36.39,42.149,11.9036,31.775,37.93,54.5913,17.9,15.5161,31.53,37.425,12.035,9.275,37.67,4.11,29.39,16.54,39.97,11.76,53.2756,6.46,8.0973,2.8347,7.592,74.13,#N/A N/A,60.1,104.03,9.7,68.68,17.74,15.76,12.815,47.32,10.5585,34.06,58.578,32.15,17.3908,19.25,137.95,19.229,65.076
9/30/2009,31.21,9.4616,36.17,53.3406,15.345,85.37,#N/A N/A,20.1,36.21,46.597,11.6538,32.95,41.18,54.6,18.905,18.076,34.405,38.66,12.8,9.33,38.945,4.3375,30.345,17.08,40.605,11.203,52.1287,6.705,9.3681,2.8347,7.842,80.15,#N/A N/A,61.94,109.03,10.05,67.95,18.205,16.64,12.805,50.15,10.8191,33.28,61.32,34.63,18.6414,19.5,141.95,20.4629,79.111
10/30/2009,32.01,9.8759,31.5,50.3563,12.785,78.04,#N/A N/A,18.38,36.5,46.479,11.7402,33.295,40.955,51.45,16.649,16.6251,33.08,35.63,11.495,9.29,38.15,4.055,28.505,16.91,40.635,11.287,45.38,6.18,6.8618,2.6964,8,68.04,#N/A N/A,63.67,107.64,8.63,69.67,16.86,17.135,11,49.745,10.8142,30.8,59.566,35.505,18.8144,20.88,150.95,18.3048,67.263
11/30/2009,33.24,10.3352,38.13,53.1005,11.915,81.82,#N/A N/A,20.46,40.16,50.179,12.0525,31.425,39.81,55,16.78,15.87,33.72,36.825,12.47,9.82,38.635,3.985,27.81,16.5,41.21,12.87,46.89,6.32,6.204,2.7058,8.486,73.75,#N/A N/A,62.51,104.43,8.77,72.26,17.325,18.215,11.145,50.32,11.2224,31.82,63.239,36.445,18.9034,20.45,150,18.5709,56.16
12/31/2009,36.4,10.6586,37.77,56.9629,14.085,87.15,#N/A N/A,24,43.46,55.07,12.2302,31.8,42.83,55.9,19.01,16.54,37.23,39.47,13.485,10.29,41.75,4.0475,30.285,17.8,45.005,14.483,48.95,6.67,6.9,2.9543,8.678,77.08,#N/A N/A,70.64,108.67,8.92,78,17.43,20.68,13.69,55.06,11.3601,33,62.222,40.89,19.2989,22.78,153.7,20.1242,65.344
1/29/2010,36.15,10.4733,36.91,52.8192,14.2,80.42,#N/A N/A,22.97,41.225,48.688,10.6642,30.96,41.445,52.15,17.52,15,33.425,38.81,12.64,9.357,42.105,3.9025,27.42,16.93,42.05,14.773,42.205,6.18,6.864,2.605,9.127,80.93,#N/A N/A,71.26,108.5,10.14,76.45,16.625,21.9,14.185,53.6,10.1306,33.08,63.016,37.515,17.1683,22.465,157.2,18.2419,58.247
2/26/2010,36.76,10.3594,36.39,60.1737,15.155,84.8,#N/A N/A,22.51,41.24,47.896,9.1751,29.785,42.95,53.13,16.731,14.785,30.66,38.45,11.945,9.45,44.295,3.9825,26.97,16.57,40.98,15.983,40.4,5.914,6.565,2.4221,8.662,77.13,#N/A N/A,71.74,113.65,9.895,76.02,17.225,21.47,17.28,53.72,9.392,32.76,61.039,39.215,17.0497,21.935,145,17.9032,59.44
3/31/2010,37.3,11.3608,39.6,60.9764,14.895,92.83,#N/A N/A,26.46,45.92,49.283,9.7323,34.18,44.6,56.86,18.49,16.47,34.855,43.635,12.845,10.035,47.27,4.14,28.6,17.37,42.98,18.37,46.565,6.275,7.392,2.5862,9.761,90.19,#N/A N/A,77.99,120.15,11.53,77.86,17.715,23.74,19.3,55.19,9.6782,35.86,71.854,43.42,17.3413,22.38,150,19.1758,67.9
4/30/2010,36.6,11.8787,44.16,60.256,14.03,86.52,12,24.85,43.98,47.31,9.5526,37.13,44.38,52.13,21.431,15.1,38.815,42.125,12.235,9.779,45.935,3.9525,26.795,16.86,40.97,17.837,40.4,5.99,6.739,2.3424,9.326,92.83,#N/A N/A,78.26,106.2,9.155,78.31,16.445,25.43,19.23,51.66,9.393,36.225,72.038,42.965,16.8322,22.945,142.5,19.1613,72.54
5/31/2010,39.29,11.7867,40.92,58.4041,16.29,81.38,12.35,23.56,43.06,44.776,8.1855,37.965,42.02,46.295,18,13.455,41,36.895,12.12,9.115,46.45,3.7375,25.26,15.2,37.73,17.133,35.05,5.392,6.485,2.0375,9.083,89.72,#N/A N/A,77.7,103.5,8.37,76.37,15.5,24.39,22.215,49.45,8.1881,35.225,71.728,40.995,15.3887,22.285,126.95,17.0661,71.73
6/30/2010,39.74,11.7003,39.875,61.0752,16.87,81.85,13,22.865,45.11,45.268,8.2739,40.065,44.2,44.77,17.14,12.745,41.92,34.34,12.01,9.703,48.98,3.49,23.5,15.19,36.965,18.143,34.3,4.632,6.176,2.0493,9.417,93.83,#N/A N/A,80.94,103.35,6.71,80.97,14.285,24.72,22.965,49.53,8.5963,36.68,71.728,41.82,15.0822,22.56,134.75,16.2725,72.38
7/30/2010,40.64,11.3378,41.56,63.2047,18.18,89.1,13.5,24.47,44.81,43.413,9.9292,41.31,43.04,52.71,16.03,14.145,41.375,37.15,13.325,10.31,48,3.7675,25.49,15.69,38.71,17.833,44.235,5.415,7.38,2.3822,10.15,93.93,#N/A N/A,84.37,106.3,7.095,80.52,16.07,23.91,20.71,44.57,9.8051,35.04,72.474,44.25,17.2227,22.625,151.4,17.85,81.31
8/31/2010,41.05,11.1824,40.165,60.0507,17.365,80.94,13.6,19.675,41.635,47.414,9.1424,41.665,42.405,49.37,12.275,12.265,38.36,34.625,12.905,10.39,47.895,3.76,24.435,15.67,36.87,18.663,40.18,5.56,7.018,2.0774,10.53,94.02,#N/A N/A,82.71,100.8,6.745,78.5,16.04,22.11,19.39,45.27,9.0949,34.455,69.557,41.845,17.3018,21.105,148.8,17.8161,78.53
9/30/2010,43.15,11.3815,45.41,65.4879,18.295,82.9,13.495,21.91,46.255,50.336,9.5161,51.44,43.875,52.17,12.04,12.825,46.46,36.77,13.305,10.035,50.47,3.91,26.26,15.83,37.805,19.573,42.25,5.643,7.61,2.2345,11.654,108.66,#N/A N/A,96.97,101.6,7.37,82.48,15.85,23.055,20.62,48.875,9.1638,36.285,75.032,46.505,17.9592,22.09,162.65,19.4032,88.53
10/29/2010,45.04,11.4298,46.87,68.0125,18.885,90.04,14.635,23.71,52.28,52.767,9.079,51.51,45.475,52.55,12.305,13.08,47.43,38.38,13.4,10.41,47.98,4.1025,28.68,16.19,39.045,21.137,43.025,6.06,7.67,2.3705,12.002,107.79,#N/A N/A,101.48,112.35,7.76,84.36,17.265,21.73,22.78,50.18,9.0792,37.47,79.538,51,19.1803,21.345,149.7,19.8338,108
11/30/2010,41.93,10.7162,48.36,66.0074,17.26,84.5,14.8,24.92,57.5,55.06,7.077,57.93,45.125,45.6,13.4,11.06,49.87,37.3,12.345,9.866,48.135,3.62,25.55,15.5,37.315,22.003,35.705,5.295,6.802,1.8804,11.612,112,#N/A N/A,105.31,107,7.115,81.93,15.6,20.79,24.135,46.58,7.18,35.94,81.68,54.075,16.2044,21.795,133.95,18.1887,123.8
12/31/2010,42.8,11.3677,48.89,69.2566,17.44,88.93,15.68,28.9,59.7,54.42,7.56,58.85,47.02,47.61,15.5,12.45,50.73,40.68,12.7,9.655,48.175,3.74,26.85,16.34,39.65,20.917,40.22,5.768,7.28,1.9039,11.206,108.89,#N/A N/A,110.94,113.45,7.74,83.08,15.595,22.92,26.5,47.85,7.7976,38.1,89.829,56,16.7728,23.47,148,19.5483,121.4
1/31/2011,40.42,11.3838,45.49,66.7612,21.05,101.45,15.32,30.5,56.18,53.003,8.967,56.08,43.99,54.6,15.635,15.46,53.42,42.285,13.39,9.738,48.825,4.1275,28.975,17.3,42.715,21.227,47.23,6.26,8.324,2.279,11.038,106.83,#N/A N/A,102.78,114.4,7.82,84.8,15.955,22.765,26.4,49.875,8.8028,42.22,90.73,56.95,18.1372,21.805,139.4,20.2596,118
2/28/2011,40.42,11.1973,46.5,68.6492,20.96,104.4,14.085,31.455,60.26,55.286,8.946,58.78,45.43,56.58,16.785,15.22,51.05,43.62,13.29,9.745,51.75,4.318,29.375,17.67,44.41,22.037,50.95,6.323,9.087,2.2922,10.492,100.65,#N/A N/A,102.97,120.95,6.28,84.24,16.03,23.66,25.78,50,8.7881,43.72,94.568,59.95,18.1916,22.015,145.7,19.9935,122.9
3/31/2011,40.2,10.8981,44.455,68.6126,20.54,99.03,13.5,31.1,61.03,53.771,8.561,58.75,46.095,51.61,16.18,14.745,49.85,44.095,12.72,10.87,52.4,4.448,28.75,17.33,42.955,21.757,45.85,6.136,8.931,1.9583,11.324,98.96,#N/A N/A,100.67,111,6.035,82.2,15.81,22.555,24.94,49.475,8.0573,43.2,93.715,60.3,17.4649,22.25,152.85,19.5,114.45
4/29/2011,43.05,10.9107,50.26,73.0912,20.89,106.3,14.14,27.955,69.4,58.406,8.66,63.67,49.455,53.43,16.75,15.15,52.19,45.1,13.36,11.215,56.52,4.814,27.625,18.05,43.22,23.62,45.16,6.27,8.9,2.1027,12.108,110.49,#N/A N/A,109.27,111.45,6.22,85.61,15.835,20.02,26.2,53.4,8.4802,43.5,95.178,59.65,17.9444,22.185,157.95,20.5016,133
5/31/2011,41.92,11.4045,52.39,70.6397,22.88,96.18,14.26,27.005,64.26,56.044,8.115,61.48,50.95,54.22,15.135,14.84,49.105,44.835,13.085,10.33,56.27,4.774,25.56,16.66,40.03,24.323,41.24,6.15,8.379,1.803,12.634,110.67,#N/A N/A,108.96,106.6,4.75,87.43,15.9,19.275,28.25,55.02,8.1281,43.17,90.12,57.3,16.6839,22.63,156.7,18.7693,123.4
6/30/2011,40,10.6656,54.7,72.3301,23.08,96.33,14.31,25.4,67.57,54.558,8.09,68.81,51.45,53.23,15.27,15.67,51.9,44.17,13.25,10.815,55.93,4.504,25.235,16.31,39.88,23.993,40.92,6.137,8.489,1.836,12.568,112.36,#N/A N/A,111.84,105.45,4.47,89.56,14.665,17.71,29.45,55.44,7.8321,41.75,91.767,57.6,16.669,22.785,159.45,18.5564,142.35
7/29/2011,40.2,10.6909,51.79,70.2152,24.2,91.06,14.05,24.985,63.22,55.04,7.349,69.82,49.8,45.465,13.7,13.11,50.66,40.52,12.32,10.84,55.91,4.02,22.83,15.18,37.78,24.85,34.735,5.669,7.52,1.616,12.628,118.04,#N/A N/A,115.31,103.05,4.056,84.01,14.44,17.35,29.03,54.29,7.2045,43.645,86.612,50.575,15.3739,22.72,155.4,16.1661,139.45
8/31/2011,38.45,9.3349,48.485,66.2416,22.085,71.73,13.91,24.655,49.67,44.176,6.338,56.35,47.565,35.87,12.43,11.18,37.67,36.375,10.655,8.806,53.38,3.4,21.955,14,33.995,24.02,23.36,5.134,6.025,1.134,11.86,106.14,#N/A N/A,106.3,90.87,4.5,75.79,13.3,14.73,27.025,50.66,6.3144,38,69.654,46.55,14.3456,23.51,150.55,16.4177,115.95
9/30/2011,39.78,10.1476,45.775,64.3829,21.205,70.86,12.055,26.08,46.085,40.791,6.18,49.965,46.2,30.05,11.645,9.9,33.63,32.42,9.625,8.831,53.99,3.322,22.44,13.22,33.235,22.217,20,5.071,5.333,1.19,12.872,89.14,#N/A N/A,89.81,93.55,4.248,73.38,12.3,13.55,23.17,49.35,6.1217,38.315,66.01,40.57,14.2616,23.485,134.55,14.8403,100.05
10/31/2011,40.22,10.6644,51.16,68.6053,21.37,81.21,13.66,30.27,53.19,45.559,6.562,59.06,50.3,32.85,13.085,11.77,37,35.7,11.01,9.194,52.4,3.41,20.515,15.99,37.815,23.77,21.1,5.258,6.26,1.291,13.152,103.31,#N/A N/A,108.37,97.46,4.87,79.81,13.04,15.095,23.67,51.96,6.0754,43.625,73.86,42.65,15.2058,25.05,144.5,15.7258,126.8
11/30/2011,44.3,10.89,52.26,68.759,22.195,76.98,12.525,28.985,54.04,47.984,6.274,55.98,49.045,29.47,14.25,10.72,33.61,33.105,11.215,9.64,53.11,3.152,20.785,15.68,38.335,23.85,18.08,4.957,5.739,1.228,12.606,101.75,#N/A N/A,105.08,93.75,4.274,80.32,12.8,15.05,21.93,52.09,5.5069,44.375,72.668,42,13.8216,25.745,138.25,16.5677,127.65
12/30/2011,47.31,11.9766,50.26,69.9518,24.15,73.91,12.535,32.475,53.89,48.614,6.68,51.76,48.57,30.35,15.36,10.045,33.92,33.76,11.88,8.865,54.55,3.144,21.12,16.01,39.5,23.827,17.205,4.839,5.56,1.294,12.656,101.25,#N/A N/A,98.59,94.78,3.772,80.7,12.135,16.28,23.205,56.75,5.7735,40.85,71.65,40.68,13.2334,26.48,138.9,16.3742,115.75
1/31/2012,46.36,11.6601,55.08,70.4128,25.68,84.06,13.1,32.835,58.78,52.688,6.674,65.39,47.185,32.37,15.14,11.605,42.245,35.46,12.7,8.598,56,3.126,20.75,16.9,40.405,25.847,20.365,4.502,6.958,1.46,13.34,110.08,#N/A N/A,111.39,99.6,3.818,81.31,11.465,15.45,23.82,56.47,5.8522,46.19,69.906,47.48,13.179,25.48,146.8,15.4838,135.35
2/29/2012,50.42,11.9478,58.98,71.3714,27.265,91.03,14.3,34.5,65.9,54.617,6.729,69.43,50.78,36.635,16.04,12.105,45.395,39.085,13.185,8.76,59.76,3.012,19.47,17.31,41.99,25.867,24.25,4.442,6.658,1.461,13.862,116.76,#N/A N/A,113.82,109.45,3.94,85.61,11.455,15.755,25.155,55.51,6.1246,50.65,72.542,51.01,12.6649,25,145,15.6,140.35
3/30/2012,54.78,11.9593,58.54,73.1497,30.705,89.47,14.15,37.48,65.59,51.901,5.967,67.43,52.3,35.575,15.3,12.43,45.21,39.1,14.435,9.027,66.83,2.712,19.37,17.59,38.24,25.63,21.965,4.257,6.247,1.344,14.364,118.04,#N/A N/A,116.12,113.05,4.082,92.49,11.105,15.2,27.555,58.23,5.6751,52.36,73.249,48.99,12.1458,25.665,149.95,13.3161,131.85
4/30/2012,54.45,11.0293,63,71.108,29.825,84.18,15.44,38.44,62.19,52.364,5.106,71.81,53.15,30.35,15.315,10.7,41.765,35,14.1,8.517,66.54,2.48,17.39,16.77,36.07,25.133,17.86,3.517,5.327,1.143,13.59,115.61,#N/A N/A,112.79,109.65,2.714,90.89,10.335,15,28,57.66,4.6424,50.09,67.803,46.41,10.8853,25.96,141.2,13.5145,143.1
5/31/2012,54.75,10.936,60.19,70.4107,27.07,73.11,14.815,37.1,56.38,50.327,4.602,61.1,51.89,25.725,13.6,9.081,37.43,32.305,13.32,7.974,69.08,2.302,15.975,15.6,34.765,25.467,16.06,3.075,4.671,1.003,13.364,105.23,#N/A N/A,107.61,100.25,2.124,90.92,10.16,14.3,27.775,55,4.2244,46.4,64.45,43.07,8.8358,24.9,133.6,13.06,129.1
6/29/2012,61.3,11.2503,56.46,72.4875,27.94,79.11,16.7,40.065,54.7,55.877,5.629,56.93,49.015,30.335,15.11,10.48,35.345,36.785,13.94,8.654,73.3,2.542,18.755,16.78,35.5,27.26,18.41,3.719,5.266,1.118,16.306,102.71,#N/A N/A,108.01,111.15,1.62,92.24,10.375,15.57,29.2,59.74,5.1351,46.545,64.092,43.73,10.2525,26.42,145.1,14.63,124.6
7/31/2012,64.17,11.3896,61.11,73.2361,29.26,81.09,17.585,47.22,59.48,60.925,5.324,60.77,49.48,30.17,14.945,9.95,40.71,34.55,14.64,9.177,70.84,2.326,18.185,16.84,37.605,28.933,18.01,2.95,5.381,1.033,16.766,111.63,#N/A N/A,110.45,115.6,1.95,97.62,10.89,17.88,27.595,66.47,4.8686,51.86,66.96,46.03,9.1225,28.31,156.4,15.46,139
8/31/2012,66.78,11.3147,62.21,75.3049,30.32,87.27,17.76,45.035,61.81,60.689,6.073,57.66,49.55,34.555,14.025,11.51,39,34.59,15.445,9.485,69.39,2.62,19.575,17.62,39.705,28.273,21.05,3.154,6.082,1.25,17.682,113.65,#N/A N/A,116.98,117.7,2.26,97.74,10.995,18.28,27.855,65.05,5.5768,52.41,73.084,50.21,9.9263,27.735,162.15,15.59,140.4
9/28/2012,66.17,11.2192,63.84,77.6393,24.665,92.59,18.13,41.59,65.65,65.767,6.113,56.91,47.91,36.98,15,11.59,37.665,33.145,15.2,9.575,72.87,2.752,17.4,17.02,38.6,30.113,22.1,3.528,6.149,1.183,19.326,109.25,#N/A N/A,105.44,121.5,2.01,96.26,9.388,18.155,27.985,66.35,5.6997,55.11,75.207,46.055,10.2575,27.565,155.1,15.175,141.95
10/31/2012,64.51,11.3067,65.73,73.2522,27.41,95.66,19.1,42.45,63.93,66.121,6.437,61.45,47.425,38.81,14.36,12.265,36.025,34.145,15.295,8.809,69.55,2.9,17.705,17.71,38.82,29.333,24.525,3.99,6.816,1.239,19.688,124.12,#N/A N/A,113.01,124,2.078,98.27,8.602,19.29,30.695,67.82,5.6938,56.2,75.139,48.235,10.0449,27.75,173.85,15.785,159.6
11/30/2012,67.39,11.2296,67.62,75.5947,25.89,99.95,17.95,48.04,68.9,68.444,6.524,68.19,48.775,42.945,14.05,12.635,37.98,33.925,15.96,8.47,74.25,2.914,17.295,18.18,38.475,29.627,27.805,3.82,6.91,1.294,21.08,131.21,#N/A N/A,121.58,131.25,2.55,104.35,8.139,19.86,31.49,68.66,5.8168,60.04,76.844,54.04,9.9757,29.75,180.45,16.52,166.45
12/31/2012,65.74,11.6658,67.33,76.5123,29.5,104.8,19.05,48,71.15,70.747,6.96,72.93,49.905,42.585,15.3,13.35,41.32,35.96,16.6,8.595,76.02,3.138,15.575,18.34,39.01,29.033,28.34,4.195,7.061,1.3,21.1,128.88,#N/A N/A,125.09,136,2.926,104.9,8.339,19.895,32.595,71.39,5.9997,60.69,79.654,54.83,10.0746,28.68,181.95,16.95,172.15
1/31/2013,63.9,12.4543,68.45,75.7798,34.605,105.35,18.475,55.3,74.66,71.524,7.325,74.15,51.04,46.21,15.91,13.64,42.875,37.525,17.295,9.054,75.09,3.212,15.11,18.49,39.93,29.883,33.275,3.972,7.449,1.502,20.64,144.94,#N/A N/A,125.14,135.35,2.882,109.4,8.362,23.01,33.815,71.86,6.0774,60.34,78.337,56.1,10.559,29.69,174.05,15.79,182.15
2/28/2013,71.76,12.6615,69.8,75.0232,39.18,104.7,19.6,54.52,72.18,74.653,7.431,70.7,53.19,43.105,16.72,13.305,45.665,35.45,17.185,8.227,79.05,2.772,14.48,17.46,38.295,31.38,29.41,3.79,6.158,1.243,20.53,157.11,#N/A N/A,118.87,137.7,2.776,114.55,7.419,21.72,35.08,72.58,5.7154,59.85,77.154,58.92,9.8867,29.725,176.8,16.12,167.25
3/29/2013,77.25,13.7607,80.94,76.295,39.7,105.95,21.075,52.47,68.32,79.19,6.763,67.31,54.28,40.04,17.22,13.41,42.445,35.145,17.975,8.246,86.75,2.546,15.02,17.53,37.355,32.097,25.63,3.633,5.537,1.142,20.68,156.83,#N/A N/A,120.67,145.9,2.524,123.7,7.89,23.085,34.795,79.27,5.1558,62.5,81.428,57,10.3712,31.85,181.7,16.115,155
4/30/2013,72.25,13.7895,79.3,77.3737,40.105,112.05,22.415,56.45,70.92,77.96,7.37,70.05,58.01,42.31,16.325,14.215,42.015,36.56,18.02,8.982,85.44,2.936,16.3,18.16,38.27,31.74,27.58,4.09,6.232,1.377,20.41,152.85,#N/A N/A,118.51,151.85,2.544,135.4,8.124,20.97,37.29,83.22,5.4007,60.31,76.844,57.9,11.0138,31.965,198.5,17.2,153.9
5/31/2013,71.13,14.4168,84.09,79.9737,44.45,119.75,23.505,64.26,75.23,81.572,7.247,73.69,56.74,45.325,16.3,15.63,49.41,39.695,19.56,8.838,85.13,2.918,15.75,17.5,38.585,30.493,30.86,4.173,7.232,1.459,19.164,153.91,#N/A N/A,123.15,144.65,2.642,130.35,7.843,21.895,41.095,82.51,5.4489,58.03,79.083,61.34,10.4799,31.405,189.25,15.17,168.95
6/28/2013,68.39,13.1622,83.14,76.3675,41.065,112.25,24.555,60.62,68.63,80.627,6.445,67.18,57.66,41.975,15.55,15.095,46.485,38.555,19.095,8.964,81.74,2.41,15.045,15.78,37.505,31.57,26.4,4.056,7,1.231,18.968,145.15,#N/A N/A,112.2,141.4,2.846,126.25,7.268,20.945,40.125,79.62,4.8214,56.26,75.245,55.73,9.7335,30.205,179,14.55,155.55
7/31/2013,72.38,14.2557,83.8,80.3199,44.885,117.2,25.82,67.6,66.66,85.961,7.118,73.59,59.4,48.635,15.8,16.575,52.22,40.59,21.07,9.148,84.1,2.504,15.77,16.61,40.1,31.627,30.215,4.15,7.68,1.426,20.04,159.98,#N/A N/A,123.15,149.2,2.95,125.95,7.389,24.06,44.14,80.17,5.4037,55.29,82.31,59.81,10.5936,30.41,182.15,16.06,178.65
8/30/2013,70.38,13.8758,80,80.1025,43.605,108.4,24.44,66.31,66.13,82.703,7.22,71.29,56.34,47.415,16.01,16.485,51.92,39.07,21.86,9.692,81.69,2.502,16.4,17.28,41.915,30.347,33.115,4.012,8.215,1.485,20.03,158.86,#N/A N/A,119.46,137.9,2.926,126.25,7.676,23.39,42.015,72.69,5.2522,55.93,80.09,57.9,10.1586,28.51,170.1,15.345,172.1
9/30/2013,73.58,14.7391,80.18,82.8716,47.095,116.2,26.2,73,70.9,85.774,8.26,79.47,55.64,50,17.655,17.125,57.62,42.97,24.53,10.715,79.5,2.832,18.57,16.95,42.895,30.607,36.83,4.295,8.351,1.525,22.78,153.98,#N/A N/A,131.22,144.45,4.858,126.95,9.269,23.83,45.535,74.97,5.9289,54.67,89.06,62.51,11.3796,28.765,183.4,17.005,174.25
10/31/2013,76.6,16.1376,84.08,80.7384,50.61,123.9,27.35,69.92,76.63,90.084,8.629,83.54,54.62,54.54,17.9,18.4,60.44,47.245,24.925,11.6,79.1,3.25,18.34,18.65,45.265,31.91,41.82,4.628,9.383,1.831,24.2,155.56,#N/A N/A,127.79,153.9,5.57,126.15,10.11,26.08,47.075,78.54,6.4315,57.86,94.18,62.05,12.8379,29.175,193,18.695,187.2
11/29/2013,75.15,15.424,89.52,82.5899,52.26,127.85,27.565,68.89,78.6,96.638,8.794,84.57,53.48,55.25,18.66,19.285,61,47.325,26.03,11.685,77.21,3.348,17.07,17.71,44.595,34.733,42.335,4.688,9.558,1.78,23.47,151.75,#N/A N/A,125.05,161,5.96,123.15,9.615,26.345,48.455,77.84,6.4354,60.95,97.2,62.31,11.9728,28.98,192.45,18.695,195.3
12/31/2013,77.26,15.0211,92.64,82.7509,55.81,130.35,31.105,68.04,77.49,100.328,8.948,85.22,52.32,56.65,18.3,20.21,62.9,47.72,26.5,12.43,77.28,3.174,17.095,17.49,44.53,37.2,42.22,4.635,10.1,1.794,23.96,142.83,#N/A N/A,119.5,160.15,5.82,127.7,9,26.645,50.51,77.12,6.399,62.31,99.29,63.4,11.7009,29.23,186.25,19.155,204.15
1/31/2014,71.05,14.2326,82.89,75.0232,52.61,123.8,29.355,62.98,79.53,96.333,8.86,80.82,49.005,57.45,19.065,19.5,62.13,48.565,25.67,12,74.53,3.388,16.385,16.85,42.34,38.55,42.08,4.577,9.84,2.01,22.14,137.62,#N/A N/A,119.1,153.15,5.145,122,9.176,25.84,52.76,72.8,6.3046,56.66,93.96,59.89,11.3104,27.7,178.7,19.94,188.05
2/28/2014,75.95,15.5563,84.4,80.3038,53.39,129.7,31.865,63.05,83.42,101.263,8.995,84.2,51.18,59.46,21.45,18.94,67.52,54.13,27.21,12.295,75.66,3.72,18.59,17.48,47.03,37.533,48.375,4.817,10.57,2.246,20.86,138.13,#N/A N/A,121.53,158.65,5.585,122.75,9.069,25.36,51.01,75.33,6.458,58.52,96.76,64.75,10.9842,28.63,190.9,20.715,189
3/31/2014,76.1,15.4912,78.54,79.1446,51.99,122.7,30.15,67.23,80.68,96.618,8.718,91.62,51.33,55.99,20.195,18.865,68.59,53.91,26.97,11.73,73.2,4.108,19.86,18.21,47.6,37.867,44.705,5.076,10.275,2.46,21.78,137.62,#N/A N/A,118.92,158.6,5.39,119.7,10.72,25.505,50.29,75.68,6.8072,58.76,97.7,64.35,11.3549,29.85,188.5,20.22,188.1
4/30/2014,78.44,14.7741,76.93,82.9923,49.49,124.85,29.955,59.43,83.43,98.41,8.845,90.18,53.16,54.11,20.91,18.775,66.73,54.34,27.135,12.085,77.09,4.074,18.175,18.71,51.48,36.517,44.8,5.035,10.235,2.46,21.63,148.17,#N/A N/A,127.75,166.45,5.395,124,11.675,23.075,48.445,78.02,7.0491,58.04,95,67.55,11.9333,30.515,194.45,19.34,194.1
