Dates,ABI BB Equity,AD NA Equity,ADS GY Equity,AI FP Equity,AIR FP Equity,ALV GY Equity,AMS SQ Equity,ASML NA Equity,BAS GY Equity,BAYN GY Equity,BBVA SQ Equity,BMW GY Equity,BN FP Equity,BNP FP Equity,CRH ID Equity,CS FP Equity,DAI GY Equity,DG FP Equity,DPW GY Equity,DTE GY Equity,EL FP Equity,ENEL IM Equity,ENGI FP Equity,ENI IM Equity,FP FP Equity,FRE GY Equity,GLE FP Equity,IBE SQ Equity,INGA NA Equity,ISP IM Equity,ITX SQ Equity,KER FP Equity,LIN GY Equity,MC FP Equity,MUV2 GY Equity,NOKIA FH Equity,OR FP Equity,ORA FP Equity,PHIA NA Equity,SAF FP Equity,SAN FP Equity,SAN SQ Equity,SAP GY Equity,SIE GY Equity,SU FP Equity,TEF SQ Equity,UNA NA Equity,URW NA Equity,VIV FP Equity,VOW3 GY Equity
5/30/2014,80.51,14.1631,78.74,86.011,52.61,124.4,32.23,62.96,84.47,104.412,9.404,92.09,54.63,51.37,20.08,18.11,69.7,54.3,27.21,12.325,77.06,4.152,20.485,18.69,51.48,36.483,42.265,5.279,10.275,2.458,21.3,150.68,#N/A N/A,131.53,162.6,5.925,128,12.265,23.17,49.785,78.44,7.4003,56.16,97.46,69.08,12.1706,31.985,205.1,19.24,195
6/30/2014,83.9,14.5669,73.97,87.3071,48.94,121.7,30.12,68.01,85.03,101.509,9.309,92.62,54.24,49.545,18.74,17.455,68.4,54.6,26.41,12.8,77.45,4.254,20.105,19.98,52.78,36.3,38.255,5.583,10.26,2.256,22.48,148.87,#N/A N/A,126.89,161.9,5.53,125.85,11.525,23.175,47.815,77.58,7.5045,56.4,96.45,68.75,12.3782,32.055,212.45,17.87,191.8
7/31/2014,80.98,13.8709,59.41,84.1371,43.36,124.9,29.5,70.76,77.64,97.347,9.219,89.34,54.09,49.5,17.48,17.19,61.88,51.62,24.015,12.105,72.97,4.264,19.25,19.06,48.09,37.3,37.555,5.566,9.745,2.23,21.855,148.68,#N/A N/A,115.9,158.8,5.93,126.4,11.75,23.08,43.895,78.62,7.4229,58.86,92.4,63.22,12.0717,31.385,200.65,18.77,174.55
8/29/2014,84.55,13.8125,57.04,86.1028,46.805,129.8,28.3,72.81,78.29,100.427,9.21,88.6,53.14,51.38,17.58,18.85,62.24,49.75,24.885,11.38,80.72,4.026,18.745,18.98,50.19,37.13,38.555,5.585,10.465,2.264,22.05,149.89,#N/A N/A,119.01,152.6,6.395,126,11.52,23.19,49.885,83.5,7.4652,59.2,95.34,64.32,11.9333,31.69,204.4,19.795,170.85
9/30/2014,88.12,13.6212,59.25,85.5096,49.82,128.35,29.62,78.82,72.63,109.136,9.551,85.02,53,52.52,18.11,19.51,60.73,46.005,25.39,12,86.94,4.202,19.86,18.87,51.45,39.195,40.42,5.67,11.31,2.406,21.875,148.4,#N/A N/A,115.99,156.55,6.755,125.7,11.905,25.265,51.38,89.56,7.4858,57.1,94.37,60.8,12.1162,31.56,203.7,19.12,164.4
10/31/2014,88.11,14.1737,58.05,85.2262,47.6,126.7,29.3,79.45,70.24,111.646,8.908,85.32,54.22,50.14,17.67,18.41,62.03,45.475,25.055,12.02,88.1,4.07,19.355,17,47.42,41.05,38.415,5.641,11.41,2.338,22.415,143.1,#N/A N/A,121.98,156.85,6.66,125.1,12.715,22.29,50.5,73.66,6.9124,54.24,89.91,62.88,11.8591,31.075,204.45,19.475,170.05
11/28/2014,94.46,15.0928,64.5,89.6093,48.995,138.45,32.015,84.93,73.01,119.026,8.638,91.95,56.75,51.56,19,19.415,67.8,43.475,26.715,13.7,90.3,3.88,19.815,16.07,44.99,43.595,39.89,5.946,11.78,2.478,23.415,154.4,#N/A N/A,130.23,165.65,6.69,137.2,14.165,24.255,52.03,77.86,7.1298,56.68,95.16,65.6,12.7341,32.895,212.5,20.48,185.2
12/31/2014,93.86,15.6772,57.62,91.0703,41.35,137.35,33.085,89.5,69.88,111.203,7.854,89.77,54.45,49.26,19.9,19.205,68.97,45.51,27.045,13.25,92.68,3.696,19.43,14.51,42.52,43.16,34.99,5.597,10.83,2.422,23.705,148.26,#N/A N/A,132.25,165.75,6.56,139.3,14.15,24.15,51.25,75.66,6.881,58.26,93.75,60.61,11.785,32.455,212.85,20.69,184.65
1/30/2015,108.1,17.0372,61.19,99.1723,47.2,146.4,35.59,93.28,79.5,126.013,7.6,103.4,59.57,46.775,21.315,20.855,80.48,46.84,28.77,15.285,99.07,4.006,19.725,14.9,45.5,50.76,35.835,6.128,11.12,2.598,26.135,166.76,#N/A N/A,143.5,178,6.845,159.05,15.62,24.545,59.19,82,5.862,57.86,93,67,13.1543,38.635,250.1,21.035,198.3
2/27/2015,113.7,17.8128,69.43,104.5737,55.33,149.6,36.85,96.61,85.65,129.95,8.98,113,62.33,52.09,25.315,22.69,86.51,53.02,30.43,16.67,104.45,4.118,19.875,16.68,48.235,51.18,41.315,6.107,13.355,2.984,28.085,169.18,#N/A N/A,163.9,185.5,7.185,162.25,16.3,26.77,62.9,87.7,6.4256,62.84,99.82,71.98,13.7376,38.94,257.6,21.815,225.5
3/31/2015,113.8,19.4969,73.69,106.079,60.44,161.85,39.96,94.79,92.55,137.724,9.408,116.45,62.62,56.57,24.23,23.455,89.73,53.23,29.095,17.05,106.8,4.212,18.405,16.13,46.275,55.59,44.97,6.002,13.645,3.166,29.88,168.99,#N/A N/A,164.15,200.75,7.11,171.35,14.965,26.425,65,91.93,6.9016,67.53,100.7,72.35,13.26,39.06,251.05,23.125,247.85
4/30/2015,108.9,18.3812,73.42,103.4226,62,152.6,40.83,96.71,89.48,127.834,9,106.1,64.51,56.44,25.115,22.615,86.33,54.82,29.555,16.475,108.75,4.236,18.205,17.18,48.485,53.43,44.705,5.977,13.795,3.016,28.675,153.42,#N/A N/A,156.6,174.9,6.045,170.45,14.74,25.655,65.25,91.2,6.6449,67.93,97.51,66.84,13.64,38.99,246.5,22.415,231.45
5/29/2015,109.45,19.6722,71.53,103.8653,62,142.75,41.435,101.75,84.2,127.096,8.993,100.7,62.53,54.93,25.52,22.915,85.28,54.08,27.445,15.645,111.15,4.418,18.375,16.39,45.975,57.93,42.525,6.296,14.975,3.282,30.16,148.68,#N/A N/A,162.15,168,6.645,171.95,14.36,24.805,64.41,89.15,6.3774,67.39,95.78,68.78,12.88,38.73,233.85,23.19,221
6/30/2015,107.5,17.85,68.65,100.4563,58.2,139.7,35.755,92.7,78.82,123.553,8.792,98.18,57.99,54.15,25.32,22.63,81.64,51.88,26.205,15.45,107,4.064,16.64,15.92,43.57,57.55,41.87,6.042,14.81,3.252,29.155,148.87,#N/A N/A,157.15,159,6.09,160,13.81,22.82,60.79,88.24,6.161,62.6,90.35,61.93,12.75,37.4,226.7,22.625,208
7/31/2015,108.35,19.2578,74.47,104.9721,64.6,149.1,39.71,90.64,78.55,132.164,9.214,91.3,61.69,59.31,26.915,24,81.39,58.4,27.52,16.45,116.6,4.286,17.485,15.96,45.075,62.83,44.8,6.424,15.49,3.502,31.175,163.23,#N/A N/A,170.7,167.3,6.43,170.35,14.935,25.315,68.86,97.97,6.1807,65.26,97.44,63.59,13.94,40.69,242.3,23.935,182.4
8/31/2015,97.46,18.7159,66.72,94.6122,58.09,142.25,37.31,81.68,71.82,119.026,8.263,82.22,55.39,56.27,26.69,22.475,71.66,57.41,24.555,15.245,106.4,4.016,15.985,14.63,40.805,63.05,43.455,6.055,13.645,3.254,29.74,141.99,#N/A N/A,148.65,163.8,5.58,152.7,14.09,22.92,69.62,88.17,5.3702,59.99,88.46,56.33,12.59,35.59,231.25,22.045,169.5
9/30/2015,94.92,18.4981,72.01,93.5496,52.91,140.25,38.225,78.16,68.32,112.63,7.58,79.22,56.42,52.46,23.5,21.635,64.85,56.71,24.775,15.885,108.9,3.988,14.44,14.05,40.2,60,39.85,5.947,12.65,3.156,29.93,135.71,#N/A N/A,152.2,166.75,6.105,155.05,13.52,21.045,67.3,84.89,4.666,57.95,79.94,50.01,10.83,35.915,231.3,21.13,97.75
10/30/2015,108.7,19.6775,81.55,104.3966,63.36,159.35,38.76,84.61,74.53,119.42,7.84,93.36,63.41,55.26,24.86,24.325,78.97,61.38,27.07,17.005,119.6,4.196,15.955,14.86,44.145,66.75,42.31,6.497,13.235,3.168,34.105,156.68,#N/A N/A,169.6,181.5,6.77,166.05,16.035,24.59,69.11,91.85,5.0161,71.88,91.5,55.08,12.03,40.92,254.1,21.915,109.3
11/30/2015,121.95,21.8769,91.59,102.2715,68.44,167.65,37.965,87.47,78.34,124.291,7.856,103.3,66.33,56.11,27.85,25.61,84.73,61.56,27.665,17.455,123.55,4.174,16.49,15.42,47,69.49,45.18,6.631,12.995,3.248,34.06,152.03,#N/A N/A,158.75,190.75,6.835,167.6,16.36,25.88,69.88,84.38,5.083,74.59,98.14,60,11.675,41.47,243.1,19.93,131.55
12/31/2015,114.4,20.6922,89.91,91.7787,62,163.55,40.685,82.55,70.72,113.958,6.739,97.63,62.28,52.23,26.7,25.23,77.58,59.14,25.955,16.69,115.05,3.892,16.325,13.8,41.265,65.97,42.57,6.55,12.45,3.088,31.69,146.82,#N/A N/A,144.9,184.55,6.595,155.3,15.485,23.56,63.37,78.6,4.483,73.38,89.88,52.56,10.235,40.74,234.4,19.86,133.75
1/29/2016,115.85,22.1266,94.98,84.3142,57.82,148.65,37.515,84.22,61.1,101.755,5.896,76.66,63.45,43.725,24.28,22.77,64.16,62.42,22.33,16.015,114.35,3.768,14.695,13.28,40.92,60.94,35.18,6.448,10.595,2.618,30.185,144.13,#N/A N/A,148.2,176.85,6.6,157.55,16.33,24.495,59.66,76.55,3.8703,73.19,88.18,49.11,9.678,40.68,232,20.03,106.9
2/29/2016,103.6,21.4837,98.46,85.1642,59.78,137.25,37.165,84.62,60.18,94.896,5.855,75.15,64.23,43,23.7,20.295,63.1,63.82,21.935,15.47,109.65,3.704,14.285,12.95,41.375,60.88,32.425,5.964,10.895,2.342,28.62,149.38,#N/A N/A,153.8,181.55,5.605,156,16.015,23.435,57.31,73.19,3.6913,69.94,85.46,54.77,9.244,39.53,229.75,19.13,107.7
3/31/2016,109.25,21.0056,103,87.5639,58.35,142.95,37.69,89.28,66.3,101.657,5.842,80.7,62.51,44.23,24.83,20.69,67.37,65.47,24.42,15.775,108.55,3.898,13.64,13.3,40.06,64.21,32.48,5.861,10.63,2.434,29.565,146.03,#N/A N/A,150.5,178.75,5.225,157.45,15.395,25.035,61.48,70.86,3.8103,71.1,93.15,55.54,9.852,39.455,241.8,18.48,111.85
4/29/2016,108.1,20.1875,112.6,87.6613,54.61,148.25,39.74,84.4,72.15,99.148,5.983,80.5,61.17,46.24,25.37,22.015,60.69,65.24,25.64,15.285,113.05,3.958,14.4,14.2,43.93,63.52,34.25,6.204,10.695,2.42,28.035,139.11,#N/A N/A,145.1,161.95,5.15,158.45,14.48,24,60.17,72.11,4.3483,68.32,91.12,56.84,9.522,38.56,234,16.76,126.45
5/31/2016,113.85,21.1544,115.15,85.4742,56.02,146.7,41.635,89.4,69.43,84.268,5.961,75.89,63.08,49.765,27.235,22.58,61.39,67.59,26.215,15.87,117.35,4.074,13.845,13.73,43.675,67.83,36.99,6.096,11.195,2.308,30.36,134.92,#N/A N/A,144.05,168.85,5.14,168.9,15.615,24.22,63,73.69,4.2204,72.96,96.79,58.11,9.391,40.67,241.9,17.83,134.35
6/30/2016,117.6,21.1437,128.45,83.2871,51.73,127.8,39.275,88.39,68.64,88.569,5.064,65.79,63.41,39.755,26,17.805,53.52,63.69,25.175,15.28,118.85,3.98,14.51,14.52,43.38,65.82,28.21,6.087,9.179,1.702,29.91,135.2,#N/A N/A,136,150.25,5.105,172,14.655,22.395,60.92,74.92,3.3726,67.16,91.81,53.06,8.46,41.475,233.65,16.9,108.3
7/29/2016,115.3,21.36,146.75,84.4647,52.63,128.3,41.995,98.94,70.26,94.69,5.225,77.05,68.88,44.355,27.475,18.23,60.82,67.89,26.69,15.225,114.55,4.118,14.725,13.68,42.76,66.79,30.555,6.145,10,1.97,30.94,157.93,#N/A N/A,153.4,149.2,5.14,170.25,13.69,23.87,60.8,76.15,3.7316,78.41,97.12,58.52,8.768,41.905,246.15,17.585,125.8
8/31/2016,111.05,21.465,148.95,87.068,52.29,133.55,41.195,95.37,72.9,94.444,5.578,78.01,68.11,45.605,30.35,18.82,62.08,67.99,28.4,14.97,113.85,3.958,14.29,13.54,42.75,65.42,32.645,5.9,11.22,2.13,31.765,157.98,#N/A N/A,151.7,162.05,5.04,169.35,13.69,26.04,62.68,69.07,3.9539,78.76,107.05,61.09,9.03,41.235,246,17.38,124.5
9/30/2016,116.6,20.29,154.5,86.7727,53.84,132.1,44.47,97.69,76.11,88.008,5.382,74.81,66.05,45.77,29.765,18.94,62.71,68.12,27.82,14.92,114.8,3.968,13.79,12.82,42.17,71.01,30.78,6.052,10.99,1.974,33,166.9,#N/A N/A,151.8,166,5.16,168.1,13.93,26.38,64,67.64,3.8821,80.92,104.2,62.06,9.015,41.145,240,17.95,116.95
10/31/2016,104.55,20.795,149.4,84.2545,54.15,142,43,96.5,80.3,88.854,6.578,79.37,63.08,52.84,29.665,20.535,64.91,65.98,28.23,14.845,102.4,3.92,13.135,13.21,43.72,67.24,35.56,6.209,11.995,2.11,31.845,187.82,#N/A N/A,165.55,176.6,4.068,163.05,14.35,27.46,62.63,70.96,4.4034,80.24,103.45,61.14,9.26,38.2,217,18.42,125.2
11/30/2016,98.04,18.61,139,87.3455,60.27,149.8,42.76,97.62,80.99,87.181,5.826,80.41,59.36,54.78,31.495,22.23,62.76,61.23,29.49,14.865,100.1,3.814,11.65,13.14,44.955,67.75,40.585,5.679,12.85,2.096,32.275,190.56,#N/A N/A,171.7,171.85,4.06,161.05,13.755,27.14,64.77,76.11,4.2421,78.88,106.6,62.82,7.852,37.93,208.25,17.99,121.8
12/30/2016,100.55,20.03,150.15,96.0455,62.84,157,43.17,106.65,88.31,97.553,6.414,88.75,60.2,60.55,32.955,23.985,70.72,64.7,31.235,16.355,107.35,4.188,12.12,15.47,48.72,74.26,46.745,6.234,13.37,2.426,32.43,198.27,#N/A N/A,181.4,179.65,4.588,173.4,14.435,29,68.42,76.9,4.8775,82.81,116.8,66.11,8.82,39.05,226.75,18.055,133.35
1/31/2017,96.15,19.695,145.65,90.9091,62.76,156.8,42.745,112.4,89.12,100.673,6.275,84.17,57.99,59.18,32.245,22.72,69.35,64.9,30.955,16.16,108.4,3.864,11.065,14.21,46.66,72.93,45.255,5.834,13.25,2.17,30.535,204.69,#N/A N/A,186.6,173.8,4.15,168.35,14.325,27.135,62.7,74.49,5.0643,84.63,116.25,66.22,8.925,37.485,212.95,16.94,143.9
2/28/2017,103.25,20.06,158.4,92.6364,69.32,164.2,43.905,114.45,87.9,102.149,6.178,84.37,62.56,55.13,31.865,22.27,68.64,68.01,32.375,16.31,108.15,4.052,11.54,14.52,47.05,75.02,41.91,6.274,13.015,2.2,30.32,213.56,#N/A N/A,189.45,178.4,4.838,175.55,14.265,28.535,67.16,81.33,5.0692,87.95,122.8,63.89,9.649,44.45,215.35,16.655,139.7
3/31/2017,102.9,20.06,178.3,97.3636,71.33,173.65,47.56,124.4,92.92,106.331,7.27,85.51,63.76,62.43,33.07,24.255,69.2,74.3,32.105,16.425,113.9,4.414,13.28,15.35,47.415,75.33,47.55,6.705,14.17,2.546,33.04,225.37,#N/A N/A,205.85,183.4,5.03,180.15,14.565,30.13,70.03,84.62,5.6505,91.98,128.4,68.63,10.485,46.345,219.1,18.225,136.6
4/28/2017,103.4,19.02,183.9,100.5455,74.23,174.8,49.5,121.35,89.46,111.793,7.349,87.65,64.18,64.78,33.475,24.51,68.4,78.1,33,16.1,118.95,4.364,12.95,14.27,47.17,74.41,50.21,6.602,14.945,2.674,35.21,264.5,#N/A N/A,226.5,175.95,5.25,182.85,14.2,31.82,76.02,86.61,5.8885,92.07,131.6,72.5,10.155,47.895,225.45,18.215,145.55
5/31/2017,103.85,19.63,170.25,98.6364,73.07,170.9,51.85,117.5,83.84,116.222,7.252,83.29,66.08,62.82,32.055,23.74,64.61,77.73,32.515,17.725,118.35,4.758,13.585,14.09,47.27,76.21,46.67,7.098,14.89,2.548,36.395,273.66,#N/A N/A,227.15,175.75,5.645,190.45,15.64,31.46,78.8,88.17,5.6859,95.44,127.05,68.56,9.914,50.82,229.65,19.305,133.75
6/30/2017,96.71,16.74,167.75,98.3636,72,172.4,52.35,114.1,81.09,111.4,7.265,81.28,65.81,63.06,30.975,23.95,63.37,74.73,32.82,15.72,111.4,4.694,13.215,13.16,43.285,75.06,47.11,6.933,15.1,2.776,33.61,277.19,#N/A N/A,218.3,176.55,5.355,182.4,13.89,31.095,80.24,83.76,5.6968,91.45,120.35,67.27,9.038,48.49,220.65,19.49,133.35
7/31/2017,101.8,17.295,193,94.2727,70.6,180,52.06,128.15,80.59,105.446,7.651,77.71,63.09,65.57,29.695,24.96,59.29,75.74,32.8,15.445,107.1,4.824,13.605,13.37,42.96,71.43,49.6,6.664,15.815,2.912,33.59,274.68,#N/A N/A,212.7,181.5,5.38,175.1,14.22,32.38,79.93,80.72,5.774,89.68,114.75,66.35,9.56,49,211.35,19.57,130.1
8/31/2017,99.52,15.1,188.55,93.2273,70.61,179.75,52.07,130.5,81.37,105.79,7.422,78,66.15,63.91,29.335,24.375,61.23,77.35,34.845,15.16,106.05,5.085,14.02,13.17,43.445,71.09,47.03,6.861,14.9,2.836,31.915,293.09,#N/A N/A,220.25,173.4,5.205,177.35,14.275,31.78,81.59,81.66,5.459,88.1,109.8,67.73,9.059,50.03,213.55,19.275,125.35
09/29/2017,101.3,15.82,191.4,102.5909,80.41,189.95,54.99,144.05,90.04,113.466,7.561,85.83,66.37,68.25,32.275,25.59,67.47,80.4,37.665,15.785,104.75,5.095,14.37,14,45.445,68.25,49.535,6.572,15.6,2.992,31.885,313.3,#N/A N/A,233.45,180.9,5.08,179.9,13.86,34.93,86.44,84.01,5.907,92.69,119.2,73.63,9.192,49.9,205.75,21.42,138
10/31/2017,105.05,16.155,191.05,109.3,87.75,199.35,58.25,154.8,93.62,109.923,7.513,87.5,70.14,67.04,32.37,25.93,71.29,84.05,39.32,15.64,108.7,5.325,14.51,14.04,47.87,71.71,47.8,6.938,15.86,2.886,32.095,365.78,#N/A N/A,256.1,192.05,4.216,191.05,14.085,34.955,90.43,81.29,5.823,97.66,122.5,75.45,9.006,49.86,214.85,21.325,155.9
11/30/2017,96.7,17.995,175.2,105.15,87.29,198.15,60.57,147.6,94,105.446,7.182,84.68,70.92,63.58,28.95,25.35,69.52,85.84,39.89,15.01,108.05,5.455,14.705,13.81,47.405,60.61,42.31,6.672,15.155,2.822,29.74,346.49,#N/A N/A,244.5,186.95,4.216,185.8,14.48,32.625,89.53,76.6,5.643,94.65,114.2,72.21,8.605,48.5,214.95,22.365,178.1
12/29/2017,93.13,18.335,167.15,105.05,83,191.5,60.11,145.15,91.74,102.346,7.112,86.83,69.95,62.25,29.955,24.735,70.8,85.15,39.75,14.795,114.95,5.13,14.335,13.8,46.045,65.07,43.05,6.46,15.325,2.77,29.045,365.31,#N/A N/A,245.4,180.75,3.894,184.95,14.475,31.54,85.91,71.85,5.479,93.45,116.15,70.86,8.125,47.23,210,22.42,166.45
01/31/2018,91.14,17.97,187.3,108.55,92.5,203.5,62.48,163.2,94.32,103.743,7.568,91.97,69.46,66.6,29.92,26.495,73.73,87,38.07,14.125,114.4,5.11,13.98,14.486,46.635,70.48,46.855,6.558,15.83,3.1605,28.87,379.07,#N/A N/A,252.6,189.55,3.877,183.1,14.545,32.86,90.94,71.12,5.983,90.83,122.16,75.48,8.253,46.6,206.6,23.63,177.02
02/28/2018,87.48,18.502,182.6,103.15,98.34,192.02,60.56,161.3,86.41,94.699,6.89,86.82,65.75,65.37,27.27,25.86,70.47,81.32,37.64,13.26,107.85,4.779,12.875,13.714,46.97,67.1,47.12,6.076,14.478,3.096,24.96,360.66,#N/A N/A,246.5,184.1,4.803,177.05,13.94,31.53,90.9,65.03,5.667,86.2,108.44,71.58,7.993,43.1,191.75,21.25,161.12
03/30/2018,89.28,19.242,196.65,99.48,93.8,183.4,59.98,160.15,82.47,90.33,6.429,88.15,65.73,60.17,27.57,21.6,68.97,79.9,35.52,13.25,109.6,4.97,13.555,14.288,46.13,62.06,44.16,5.972,13.7,2.9535,25.43,361.41,#N/A N/A,250.2,188.85,4.485,183.35,13.785,31.165,85.98,65.33,5.295,84.97,103.52,71.34,8.028,46.3,185.65,21,161.38
04/30/2018,82.72,20.005,203.9,108.05,97.4,196.46,60.7,157.5,86.32,97.701,6.73,92.47,67.09,63.98,29.51,23.72,65.5,83.1,36.1,14.495,113.05,5.268,14.55,16.2,52.33,63.34,45.455,6.416,13.976,3.157,25.78,445.81,#N/A N/A,289.3,189.95,4.978,198.85,15.115,35.21,97.46,65.79,5.373,92.42,105.64,75.28,8.433,47.3,198.9,21.89,171.84
05/31/2018,80.22,19.654,193.6,105.4,97.31,176.38,67.9,167.4,84.25,100.24,5.839,85.38,65.39,53.06,31.6,21.325,61.68,83.72,32.47,13.22,116.9,4.703,13.535,15.49,52.05,65.76,36.855,6.072,12.458,2.5145,27.01,489.7,#N/A N/A,297.05,176.3,4.94,205.6,14.725,35.02,102.15,65.63,4.6,96.34,111.5,73.78,7.547,47.8,192.55,21.52,160.94
06/29/2018,86.5,20.505,186.95,107.7,100.26,177.02,67.6,169.7,81.91,94.35,6.074,77.63,62.87,53.19,30.35,21.015,55.13,82.36,27.97,13.27,120.9,4.757,13.13,15.906,52.21,68.8,36.115,6.624,12.328,2.4865,29.26,483.6,#N/A N/A,285.2,181.05,4.93,211.5,14.345,36.425,104.05,68.65,4.592,98.95,113.22,71.42,7.279,47.5,188.55,21,142.22
07/31/2018,86.59,21.755,189.15,109.5,106,189.14,73,183.5,82.16,95.26,6.286,82.69,67.21,55.67,29.28,21.6,59.15,86,30.19,14.15,126.2,4.77,13.815,16.464,55.86,66.02,38.11,6.65,13.102,2.634,28.05,456,#N/A N/A,298.85,189.75,4.646,209.5,14.615,37.54,106.05,74.37,4.8195,99.85,120.76,68.84,7.691,49,189.85,22.2,152.22
08/31/2018,80.65,20.96,214.9,108.5,106.26,183.64,79.92,175.64,79.69,80.38,5.37,83.41,67.82,50.58,28.61,21.745,55.7,82.56,31.41,13.91,124.3,4.26,12.63,15.98,53.87,65.78,35.24,6.422,11.69,2.1275,26.05,468,#N/A N/A,301.85,185.8,4.798,206.7,13.95,38.49,112.3,73.69,4.288,103.62,111.98,70.24,6.987,49.2,181,22.35,140.84
09/28/2018,75.22,19.75,210.9,113.3,108.18,192,80.02,160.9,76.55,76.51,5.49,77.71,66.7,52.71,28.18,23.15,54.35,82.02,30.71,13.885,127.45,4.412,12.665,16.282,55.84,63.24,36.97,6.338,11.184,2.201,26.11,461.7,#N/A N/A,304.6,190.75,4.777,207.7,13.735,39.235,120.7,76.56,4.3355,106,110.34,69.3,6.818,47.9,173.22,22.17,151.6
10/31/2018,65.14,20.23,208,107,97.71,184.44,71.18,150.92,68.03,67.78,4.885,76.23,62.58,46.13,26.43,22.14,52.36,78.88,27.95,14.495,120.75,4.334,11.775,15.706,51.96,56.28,32.48,6.256,10.48,1.953,24.93,393.6,144.85,268.8,189.95,5,198.9,13.82,32.92,114.05,78.84,4.195,94.66,101.72,63.96,7.238,47.7,160.28,21.34,148.76
11/30/2018,67.64,22.705,194.8,106.75,94.62,186.5,63.26,149.1,64.37,64.58,5.018,72.21,66.06,44.375,24.42,21.515,49.695,77.1,28.12,15.485,112.15,4.79,12.42,14.246,49.165,50.12,32.46,6.59,10.684,2.048,27.09,384,140.5,252.55,191.9,4.856,207.9,15.16,33.245,110.35,79.81,4.185,90.92,102.4,64.28,7.928,48.8,151.84,22,148.9
12/31/2018,57.7,22.075,182.4,108.45,83.96,175.14,60.84,137.16,60.4,60.56,4.6355,70.7,61.51,39.475,23.1,18.858,45.91,72.02,23.91,14.82,110.45,5.044,12.525,13.748,46.18,42.38,27.82,7.018,9.41,1.9398,22.35,411.6,138.55,258.2,190.55,5.03,201.2,14.155,30.93,105.4,75.66,3.973,86.93,97.38,59.72,7.339,47.4,135.4,21.28,138.92
01/31/2019,66.61,23.02,207.7,105.95,100.22,184.92,63.48,153.22,63.82,66.2,5.17,73.46,63.5,40.965,25.1,20.245,51.66,76.88,25.76,14.19,110.65,5.266,13.985,14.806,47.98,45.3,27.14,7.2,10.312,1.9948,24.35,437.5,141.7,279.75,194.5,5.508,210.1,13.57,34.36,114.5,75.82,4.132,90.25,95.78,62.08,7.495,46.5,157.16,22.24,148.62
02/28/2019,68.55,22.675,213.6,109.65,113.6,195.6,66.2,161.12,66.99,70.28,5.474,74.31,66.33,45.055,27.84,22.295,52.66,83.92,27.32,14.485,106.45,5.32,13.25,15.166,49.99,49.43,27,7.352,11.632,2.169,26.54,480.1,152.8,302,207.1,5.316,221.9,13.44,35,119.9,73.5,4.296,94.2,96.13,68.42,7.589,47.4,142,25.7,150.9
03/29/2019,74.76,23.725,216.6,113.35,117.9,198.28,71.4,167.2,65.53,57.6,5.093,68.75,68.69,42.61,27.65,22.43,52.25,86.72,29,14.795,97.38,5.704,13.28,15.754,49.52,49.76,25.775,7.826,10.784,2.171,26.2,511.2,156,327.9,211,5.074,239.8,14.5,36.315,122.25,78.74,4.1445,103,95.94,69.94,7.469,51.6,146.14,25.83,140.32
04/30/2019,79.26,21.46,229.1,118.55,121.88,214.8,70.92,185.54,72.49,59.34,5.418,75.9,72.08,47.45,29.93,23.745,58.34,90.02,30.9,14.914,108.5,5.639,13.205,15.218,49.545,50.58,28.22,8.098,11.356,2.337,26.97,527,160.4,349.05,223,4.679,245.1,13.965,37.965,129.9,77.49,4.5115,114.58,106.74,75.46,7.432,54,153.25,25.87,155.04
05/31/2019,72.61,20.135,256.2,111.5,114.86,198.86,68.36,169.3,59.06,52.82,4.8675,62.02,71.4,40.875,27.99,22.08,46.435,88.46,26.38,15.11,103.15,5.57,12.45,13.58,46.64,45.41,22.46,8.314,9.695,1.8338,24.05,465.95,162.3,338.6,216.1,4.48,240.4,14.04,35.45,117.7,72.24,3.952,110.42,101.44,70.8,7.178,53.8,135.35,24.13,139.5
06/28/2019,77.84,19.778,271.5,123.05,124.68,212,69.66,183.74,63.92,60.94,4.917,65.09,74.5,41.765,28.69,23.1,48.925,90.06,28.9,15.212,114.75,6.14,13.34,14.606,49.275,47.68,22.22,8.766,10.196,1.882,26.45,520.1,176.65,374.3,220.7,4.366,250.5,13.865,38.185,128.85,75.91,4.0805,120.76,104.6,79.76,7.221,53.4,131.75,24.21,148.22
